Date,Price,Open,High,Low,Vol.,Change %
3/3/2024,"63,127.10","61,933.60","63,220.40","61,385.50",28.99K,1.85%
3/2/2024,"61,983.30","62,379.00","62,430.20","61,600.00",25.54K,-0.64%
3/1/2024,"62,382.30","61,167.90","63,100.00","60,784.00",47.75K,2.01%
2/29/2024,"61,153.10","62,438.20","63,659.80","60,520.60",78.40K,-2.08%
2/28/2024,"62,451.10","57,040.00","63,890.00","56,698.00",118.76K,9.49%
2/27/2024,"57,037.30","54,476.50","57,542.40","54,452.90",67.20K,4.69%
2/26/2024,"54,484.60","51,728.80","54,891.10","50,925.90",51.25K,5.34%
2/25/2024,"51,723.00","51,572.70","51,950.90","51,300.00",18.72K,0.30%
2/24/2024,"51,568.20","50,735.90","51,691.10","50,592.00",16.58K,1.63%
2/23/2024,"50,742.60","51,288.40","51,542.70","50,534.10",30.55K,-1.14%
2/22/2024,"51,326.80","51,825.00","52,021.50","50,952.00",35.32K,-1.01%
2/21/2024,"51,849.40","52,278.50","52,366.80","50,675.60",43.08K,-0.78%
2/20/2024,"52,258.80","51,774.70","52,932.70","50,803.60",49.61K,0.92%
2/19/2024,"51,784.00","52,138.90","52,483.90","51,694.00",29.53K,-0.64%
2/18/2024,"52,118.00","51,652.90","52,349.00","51,195.80",21.99K,0.92%
2/17/2024,"51,642.60","52,124.10","52,162.80","50,638.00",25.67K,-0.92%
2/16/2024,"52,124.10","51,886.10","52,544.40","51,596.90",37.77K,0.46%
2/15/2024,"51,886.80","51,795.20","52,809.30","51,318.10",53.83K,0.24%
2/14/2024,"51,763.30","49,697.90","52,000.00","49,256.00",57.04K,4.14%
2/13/2024,"49,707.10","49,910.60","50,308.10","48,395.60",55.61K,-0.46%
2/12/2024,"49,935.00","48,300.00","50,264.80","47,732.00",58.95K,3.44%
2/11/2024,"48,274.10","47,748.40","48,528.90","47,585.30",29.95K,1.09%
2/10/2024,"47,754.70","47,156.20","48,152.40","46,854.10",24.81K,1.34%
2/9/2024,"47,122.10","45,292.10","48,101.90","45,250.40",73.51K,4.05%
2/8/2024,"45,288.60","44,383.00","45,575.60","44,333.30",45.43K,2.12%
2/7/2024,"44,347.50","43,085.20","44,348.40","42,788.00",34.39K,2.92%
2/6/2024,"43,090.60","42,708.70","43,378.90","42,577.60",24.67K,0.89%
2/5/2024,"42,708.70","42,582.90","43,539.20","42,277.10",29.50K,0.30%
2/4/2024,"42,582.90","43,004.00","43,115.80","42,375.70",17.06K,-0.99%
2/3/2024,"43,006.70","43,204.60","43,375.70","42,883.30",12.03K,-0.45%
2/2/2024,"43,200.00","43,086.10","43,465.70","42,599.90",29.68K,0.27%
2/1/2024,"43,082.90","42,597.50","43,260.90","41,891.50",35.26K,1.16%
1/31/2024,"42,587.20","42,928.30","43,742.00","42,322.40",39.87K,-0.84%
1/30/2024,"42,948.30","43,290.00","43,814.60","42,710.00",37.64K,-0.82%
1/29/2024,"43,302.70","42,036.00","43,304.60","41,826.00",31.54K,3.03%
1/28/2024,"42,031.10","42,134.70","42,819.30","41,645.40",27.30K,-0.21%
1/27/2024,"42,120.60","41,825.30","42,192.20","41,412.00",16.27K,0.74%
1/26/2024,"41,812.60","39,940.80","42,220.80","39,831.80",47.38K,4.69%
1/25/2024,"39,938.30","40,084.90","40,290.10","39,555.80",31.02K,-0.37%
1/24/2024,"40,084.90","39,882.70","40,542.90","39,518.60",39.35K,0.48%
1/23/2024,"39,893.70","39,574.00","40,168.10","38,558.90",57.93K,0.82%
1/22/2024,"39,569.20","41,575.90","41,684.30","39,473.00",55.42K,-4.84%
1/21/2024,"41,580.30","41,691.00","41,877.10","41,501.90",11.73K,-0.28%
1/20/2024,"41,696.00","41,674.00","41,861.10","41,456.30",15.93K,0.09%
1/19/2024,"41,659.00","41,291.10","42,176.00","40,316.20",48.35K,0.87%
1/18/2024,"41,299.00","42,776.10","42,924.50","40,711.90",43.88K,-3.47%
1/17/2024,"42,783.90","43,136.60","43,195.50","42,226.20",33.27K,-0.83%
1/16/2024,"43,142.20","42,517.90","43,564.30","42,096.50",45.06K,1.46%
1/15/2024,"42,521.10","41,756.10","43,357.90","41,721.10",40.28K,1.85%
1/14/2024,"41,747.40","42,823.70","43,077.00","41,747.40",28.21K,-2.58%
1/13/2024,"42,852.00","42,779.90","43,253.10","42,450.00",36.15K,0.02%
1/12/2024,"42,842.00","46,305.20","46,500.00","41,905.80",86.29K,-7.55%
1/11/2024,"46,341.90","46,639.40","48,885.10","45,650.00",87.47K,-0.59%
1/10/2024,"46,616.00","46,083.80","47,657.20","44,423.60",89.90K,1.10%
1/9/2024,"46,110.00","46,966.00","47,885.50","45,373.40",69.93K,-1.79%
1/8/2024,"46,951.00","43,931.10","47,187.20","43,246.50",72.82K,6.90%
1/7/2024,"43,922.30","43,968.30","44,480.00","43,625.90",23.02K,-0.09%
1/6/2024,"43,962.30","44,158.90","44,195.70","43,401.80",17.83K,-0.41%
1/5/2024,"44,145.10","44,152.40","44,316.00","42,500.00",48.10K,0.00%
1/4/2024,"44,143.90","42,810.00","44,729.20","42,614.90",48.02K,3.07%
1/3/2024,"42,829.90","44,977.40","45,481.20","40,800.00",81.19K,-4.69%
1/2/2024,"44,936.80","44,150.00","45,875.00","44,150.00",65.16K,1.71%
1/1/2024,"44,179.60","42,261.00","44,184.00","42,190.50",27.18K,4.52%
12/31/2023,"42,270.80","42,140.30","42,897.20","41,966.00",23.57K,0.32%
12/30/2023,"42,137.00","42,066.90","42,603.00","41,524.00",22.90K,0.16%
12/29/2023,"42,071.10","42,568.10","43,096.00","41,417.00",42.60K,-1.18%
12/28/2023,"42,575.50","43,418.00","43,770.30","42,306.70",35.17K,-1.98%
12/27/2023,"43,435.30","42,529.00","43,668.00","42,108.60",36.18K,2.18%
12/26/2023,"42,509.80","43,588.50","43,592.70","41,819.90",41.01K,-2.45%
12/25/2023,"43,576.10","42,953.10","43,787.70","42,739.00",27.04K,1.40%
12/24/2023,"42,976.00","43,704.90","43,926.70","42,739.30",25.14K,-1.66%
12/23/2023,"43,702.10","43,983.00","43,983.00","43,318.10",16.56K,-0.58%
12/22/2023,"43,956.70","43,861.80","44,384.10","43,416.70",32.77K,0.22%
12/21/2023,"43,861.80","43,670.00","44,238.00","43,312.00",34.64K,0.46%
12/20/2023,"43,662.00","42,276.00","44,280.00","42,221.90",48.71K,3.31%
12/19/2023,"42,261.10","42,688.90","43,497.00","41,850.00",40.93K,-0.94%
12/18/2023,"42,661.10","41,378.80","42,732.30","40,559.30",46.74K,3.11%
12/17/2023,"41,374.60","42,262.30","42,424.00","41,282.60",27.71K,-2.14%
12/16/2023,"42,278.00","41,950.00","42,694.90","41,717.50",24.15K,0.83%
12/15/2023,"41,929.20","43,038.60","43,078.20","41,701.20",33.42K,-2.54%
12/14/2023,"43,022.30","42,877.60","43,393.60","41,453.10",42.05K,0.33%
12/13/2023,"42,881.40","41,502.20","43,434.30","40,640.00",45.86K,3.35%
12/12/2023,"41,492.40","41,231.10","42,074.00","40,700.00",42.72K,0.56%
12/11/2023,"41,260.10","43,776.30","43,804.50","40,305.40",76.66K,-5.78%
12/10/2023,"43,789.50","43,713.60","44,046.00","43,572.40",18.96K,0.17%
12/9/2023,"43,713.60","44,207.50","44,357.30","43,611.10",24.92K,-1.04%
12/8/2023,"44,171.00","43,281.10","44,684.20","43,109.20",42.90K,2.05%
12/7/2023,"43,284.60","43,768.50","44,040.90","42,848.20",47.10K,-1.12%
12/6/2023,"43,773.50","44,070.10","44,287.50","43,461.10",51.42K,-0.68%
12/5/2023,"44,072.30","41,891.20","44,428.40","41,428.70",67.49K,4.96%
12/4/2023,"41,991.10","39,990.00","42,400.00","39,979.40",79.27K,5.06%
12/3/2023,"39,968.00","39,455.00","40,179.00","39,279.50",26.71K,1.30%
12/2/2023,"39,453.70","38,688.30","39,664.00","38,641.60",26.70K,1.99%
12/1/2023,"38,682.50","37,744.70","38,940.40","37,615.90",43.43K,2.57%
11/30/2023,"37,712.30","37,851.50","38,142.80","37,508.90",24.74K,-0.38%
11/29/2023,"37,854.60","37,822.10","38,354.10","37,595.70",33.00K,0.10%
11/28/2023,"37,816.60","37,250.00","38,366.00","36,876.60",37.58K,1.54%
11/27/2023,"37,244.40","37,456.10","37,562.50","36,751.00",30.00K,-0.53%
11/26/2023,"37,443.00","37,775.90","37,814.60","37,170.00",21.26K,-0.89%
11/25/2023,"37,780.70","37,716.80","37,880.70","37,593.00",11.40K,0.19%
11/24/2023,"37,709.10","37,294.30","38,385.50","37,256.00",44.69K,1.12%
11/23/2023,"37,291.60","37,421.10","37,639.10","36,911.10",23.84K,-0.30%
11/22/2023,"37,402.00","35,682.80","37,861.10","35,682.80",45.11K,4.47%
11/21/2023,"35,801.90","37,445.60","37,628.20","35,797.00",47.59K,-4.39%
11/20/2023,"37,445.40","37,377.60","37,724.00","36,840.00",36.04K,0.26%
11/19/2023,"37,349.20","36,572.10","37,498.70","36,390.00",21.26K,2.15%
11/18/2023,"36,564.00","36,613.90","36,843.70","36,216.00",17.08K,-0.08%
11/17/2023,"36,594.00","36,154.00","36,684.00","35,869.20",38.29K,1.20%
11/16/2023,"36,160.60","37,889.10","37,890.00","35,557.70",47.50K,-4.52%
11/15/2023,"37,871.30","35,538.00","37,949.10","35,378.00",53.57K,6.53%
11/14/2023,"35,551.20","36,461.90","36,741.10","35,016.30",45.51K,-2.53%
11/13/2023,"36,474.30","37,063.90","37,406.40","36,356.10",32.79K,-1.59%
11/12/2023,"37,064.10","37,124.80","37,213.10","36,762.40",17.69K,-0.23%
11/11/2023,"37,148.40","37,289.90","37,396.30","36,768.10",22.97K,-0.41%
11/10/2023,"37,301.60","36,671.80","37,492.00","36,345.90",43.41K,1.65%
11/9/2023,"36,694.70","35,600.70","37,938.20","35,575.20",82.55K,3.00%
11/8/2023,"35,627.40","35,403.00","36,051.70","35,146.40",33.40K,0.58%
11/7/2023,"35,421.10","35,052.40","35,856.40","34,534.50",38.68K,1.08%
11/6/2023,"35,043.20","34,999.10","35,270.90","34,737.30",22.35K,0.09%
11/5/2023,"35,011.90","35,062.10","35,351.50","34,543.20",24.53K,-0.13%
11/4/2023,"35,058.50","34,701.50","35,235.50","34,594.90",18.38K,0.99%
11/3/2023,"34,715.80","34,937.50","34,937.50","34,125.00",39.08K,-0.61%
11/2/2023,"34,930.00","35,421.40","35,894.60","34,366.00",48.01K,-1.38%
11/1/2023,"35,418.00","34,644.80","35,537.00","34,141.30",53.48K,2.24%
10/31/2023,"34,642.90","34,466.90","34,704.00","34,043.30",32.74K,0.49%
10/30/2023,"34,473.10","34,543.30","34,856.00","34,083.60",33.66K,-0.15%
10/29/2023,"34,523.20","34,081.00","34,735.40","33,935.00",20.68K,1.30%
10/28/2023,"34,081.00","33,890.00","34,388.10","33,862.70",16.88K,0.54%
10/27/2023,"33,898.40","34,127.20","34,245.00","33,411.30",32.33K,-0.74%
10/26/2023,"34,151.70","34,480.70","34,820.00","33,751.00",39.74K,-0.99%
10/25/2023,"34,494.40","33,909.90","35,126.50","33,700.90",54.91K,1.70%
10/24/2023,"33,919.10","33,096.60","35,238.40","32,870.80",115.28K,2.70%
10/23/2023,"33,026.70","29,999.00","34,321.60","29,889.90",93.48K,10.16%
10/22/2023,"29,981.50","29,902.00","30,186.70","29,706.60",22.85K,0.24%
10/21/2023,"29,909.80","29,664.60","30,257.30","29,464.80",27.52K,0.81%
10/20/2023,"29,669.00","28,707.80","30,166.60","28,580.40",59.48K,3.31%
10/19/2023,"28,717.80","28,315.00","28,880.00","28,170.00",35.88K,1.40%
10/18/2023,"28,320.00","28,394.80","28,875.60","28,168.80",32.18K,-0.28%
10/17/2023,"28,400.40","28,500.80","28,603.60","28,089.40",38.43K,-0.36%
10/16/2023,"28,503.70","27,142.00","29,952.40","27,112.70",78.40K,4.97%
10/15/2023,"27,154.10","26,852.50","27,285.00","26,812.60",15.27K,1.12%
10/14/2023,"26,852.50","26,860.60","26,975.00","26,804.80",10.42K,-0.04%
10/13/2023,"26,862.00","26,751.60","27,115.30","26,685.00",24.12K,0.38%
10/12/2023,"26,761.30","26,873.40","26,945.00","26,570.00",23.43K,-0.44%
10/11/2023,"26,878.50","27,390.10","27,475.00","26,560.00",37.35K,-1.86%
10/10/2023,"27,389.20","27,584.90","27,724.00","27,300.00",22.80K,-0.68%
10/9/2023,"27,577.50","27,915.50","27,982.80","27,268.50",31.52K,-1.22%
10/8/2023,"27,919.40","27,956.70","28,095.00","27,712.10",19.69K,-0.13%
10/7/2023,"27,956.70","27,934.60","28,018.10","27,854.60",13.36K,0.09%
10/6/2023,"27,931.10","27,412.10","28,236.60","27,191.80",37.99K,1.90%
10/5/2023,"27,409.90","27,778.60","28,087.30","27,370.60",30.68K,-1.36%
10/4/2023,"27,788.70","27,412.80","27,833.00","27,238.90",29.81K,1.32%
10/3/2023,"27,428.00","27,510.00","27,671.60","27,202.30",28.99K,-0.25%
10/2/2023,"27,497.70","27,982.70","28,549.10","27,293.10",57.07K,-1.68%
10/1/2023,"27,967.50","26,962.60","28,033.20","26,954.10",24.56K,3.73%
9/30/2023,"26,962.60","26,907.00","27,082.40","26,886.30",12.81K,0.20%
9/29/2023,"26,909.60","27,026.80","27,229.00","26,727.50",28.48K,-0.41%
9/28/2023,"27,021.40","26,373.00","27,287.00","26,344.70",44.52K,2.47%
9/27/2023,"26,370.00","26,217.50","26,841.10","26,112.20",34.77K,0.57%
9/26/2023,"26,221.70","26,307.70","26,397.50","26,095.00",18.50K,-0.32%
9/25/2023,"26,304.80","26,222.50","26,423.90","26,013.30",26.26K,0.22%
9/24/2023,"26,246.50","26,576.00","26,725.00","26,157.30",15.70K,-1.24%
9/23/2023,"26,576.00","26,580.10","26,632.80","26,515.00",9.45K,-0.02%
9/22/2023,"26,580.70","26,562.10","26,736.40","26,488.30",18.20K,0.05%
9/21/2023,"26,568.60","27,125.00","27,156.30","26,385.90",34.48K,-2.05%
9/20/2023,"27,125.00","27,196.30","27,376.80","26,857.20",34.20K,-0.30%
9/19/2023,"27,207.60","26,758.90","27,474.90","26,669.90",36.19K,1.68%
9/18/2023,"26,758.90","26,529.30","27,408.00","26,402.40",42.99K,0.87%
9/17/2023,"26,528.00","26,559.70","26,613.20","26,404.90",13.00K,-0.12%
9/16/2023,"26,559.70","26,618.30","26,767.10","26,462.90",14.01K,-0.15%
9/15/2023,"26,600.00","26,522.10","26,836.20","26,233.20",26.19K,0.30%
9/14/2023,"26,520.00","26,229.90","26,757.10","26,148.30",38.33K,1.14%
9/13/2023,"26,222.00","25,840.10","26,374.90","25,764.20",31.66K,1.50%
9/12/2023,"25,834.80","25,160.10","26,457.60","25,134.80",56.44K,2.65%
9/11/2023,"25,168.90","25,844.40","25,899.30","24,924.00",41.68K,-2.60%
9/10/2023,"25,841.60","25,902.70","25,992.90","25,622.00",18.73K,-0.23%
9/9/2023,"25,901.60","25,910.50","25,940.60","25,816.10",10.99K,-0.03%
9/8/2023,"25,910.50","26,258.90","26,405.60","25,710.30",29.30K,-1.26%
9/7/2023,"26,242.30","25,762.30","26,430.60","25,631.30",27.68K,1.87%
9/6/2023,"25,759.90","25,796.10","26,033.60","25,401.30",27.27K,-0.12%
9/5/2023,"25,792.10","25,830.50","25,864.10","25,595.60",21.32K,-0.13%
9/4/2023,"25,826.00","25,974.20","26,097.20","25,664.20",21.78K,-0.56%
9/3/2023,"25,971.20","25,872.60","26,092.00","25,817.70",17.48K,0.39%
9/2/2023,"25,869.50","25,810.00","25,975.20","25,755.40",16.25K,0.25%
9/1/2023,"25,805.10","25,950.80","26,148.40","25,367.70",41.04K,-0.51%
8/31/2023,"25,937.80","27,298.10","27,462.40","25,728.90",51.03K,-4.99%
8/30/2023,"27,300.00","27,717.10","27,755.80","27,023.40",35.46K,-1.52%
8/29/2023,"27,721.10","26,124.20","28,040.10","25,922.00",74.25K,6.13%
8/28/2023,"26,120.90","26,101.80","26,219.60","25,891.10",22.70K,0.07%
8/27/2023,"26,101.80","26,012.00","26,177.60","25,969.10",12.09K,0.32%
8/26/2023,"26,017.90","26,061.80","26,120.00","25,996.90",10.02K,-0.16%
8/25/2023,"26,060.00","26,179.10","26,273.00","25,824.30",27.81K,-0.46%
8/24/2023,"26,180.10","26,438.00","26,560.70","25,946.50",30.21K,-0.97%
8/23/2023,"26,436.90","26,066.00","26,808.80","25,816.00",44.03K,1.52%
8/22/2023,"26,042.00","26,130.40","26,139.30","25,472.60",34.24K,-0.32%
8/21/2023,"26,126.90","26,190.00","26,218.00","25,853.00",30.26K,-0.24%
8/20/2023,"26,190.00","26,090.00","26,268.00","25,998.00",19.08K,0.34%
8/19/2023,"26,100.00","26,059.90","26,265.80","25,801.10",26.16K,0.18%
8/18/2023,"26,054.00","26,606.00","26,799.10","25,694.00",69.82K,-2.18%
8/17/2023,"26,633.30","28,724.20","28,778.30","25,300.00",100.24K,-7.31%
8/16/2023,"28,733.00","29,198.00","29,257.50","28,723.60",32.98K,-1.60%
8/15/2023,"29,200.00","29,429.90","29,477.00","29,126.00",27.50K,-0.78%
8/14/2023,"29,430.90","29,296.30","29,694.00","29,120.00",31.46K,0.43%
8/13/2023,"29,303.80","29,430.20","29,472.60","29,274.00",11.09K,-0.43%
8/12/2023,"29,430.20","29,426.00","29,481.30","29,381.60",8.97K,0.01%
8/11/2023,"29,426.00","29,455.80","29,552.80","29,272.00",20.66K,-0.10%
8/10/2023,"29,455.80","29,587.40","29,723.60","29,384.90",23.54K,-0.43%
8/9/2023,"29,582.00","29,770.40","30,099.60","29,390.10",38.00K,-0.66%
8/8/2023,"29,778.80","29,212.50","30,168.00","29,146.40",45.68K,1.94%
8/7/2023,"29,211.20","29,086.70","29,276.80","28,729.20",30.97K,0.42%
8/6/2023,"29,088.40","29,072.10","29,205.00","28,991.90",13.18K,0.06%
8/5/2023,"29,072.10","29,114.00","29,148.60","28,990.00",11.64K,-0.14%
8/4/2023,"29,114.00","29,193.00","29,324.00","28,909.10",23.56K,-0.27%
8/3/2023,"29,193.60","29,175.30","29,420.80","28,992.00",26.63K,0.03%
8/2/2023,"29,186.00","29,746.30","30,029.50","28,962.00",48.18K,-1.79%
8/1/2023,"29,718.00","29,232.30","29,718.00","28,625.00",44.66K,1.66%
7/31/2023,"29,232.30","29,279.50","29,500.00","29,127.00",22.61K,-0.17%
7/30/2023,"29,281.10","29,352.90","29,445.50","29,052.00",15.71K,-0.24%
7/29/2023,"29,352.90","29,312.20","29,398.10","29,256.20",10.85K,0.13%
7/28/2023,"29,314.20","29,222.50","29,534.20","29,126.00",24.00K,0.31%
7/27/2023,"29,223.60","29,352.00","29,567.50","29,097.80",22.48K,-0.44%
7/26/2023,"29,351.90","29,230.40","29,682.00","29,111.10",33.97K,0.42%
7/25/2023,"29,228.90","29,172.00","29,367.10","29,056.00",21.54K,0.18%
7/24/2023,"29,176.50","30,083.80","30,098.00","28,883.30",39.63K,-3.02%
7/23/2023,"30,085.00","29,797.90","30,341.10","29,734.00",18.31K,0.99%
7/22/2023,"29,788.70","29,901.70","29,988.00","29,655.00",14.65K,-0.38%
7/21/2023,"29,901.70","29,806.80","30,060.00","29,739.30",23.88K,0.34%
7/20/2023,"29,800.00","29,909.20","30,404.40","29,626.00",37.54K,-0.37%
7/19/2023,"29,909.20","29,857.60","30,184.00","29,792.00",25.66K,0.15%
7/18/2023,"29,865.00","30,139.80","30,239.80","29,642.10",30.00K,-0.91%
7/17/2023,"30,138.00","30,224.00","30,334.00","29,695.10",30.89K,-0.31%
7/16/2023,"30,231.30","30,289.50","30,432.00","30,070.50",15.76K,-0.19%
7/15/2023,"30,289.50","30,312.00","30,390.90","30,241.00",14.12K,-0.08%
7/14/2023,"30,313.00","31,459.80","31,599.10","29,941.10",60.74K,-3.65%
7/13/2023,"31,460.60","30,378.00","31,745.80","30,259.00",70.77K,3.53%
7/12/2023,"30,387.90","30,629.80","30,946.80","30,226.00",38.11K,-0.76%
7/11/2023,"30,622.10","30,411.60","30,784.00","30,325.80",28.48K,0.69%
7/10/2023,"30,411.60","30,166.70","31,014.80","29,968.00",41.26K,0.82%
7/9/2023,"30,164.50","30,290.00","30,426.10","30,070.00",15.48K,-0.40%
7/8/2023,"30,286.00","30,341.50","30,377.80","30,052.00",13.09K,-0.19%
7/7/2023,"30,344.70","29,880.80","30,440.80","29,754.80",34.14K,1.45%
7/6/2023,"29,910.90","30,501.30","31,456.60","29,869.60",71.29K,-1.97%
7/5/2023,"30,512.70","30,764.00","30,874.20","30,232.20",33.21K,-0.82%
7/4/2023,"30,766.50","31,168.00","31,325.80","30,656.60",33.22K,-1.23%
7/3/2023,"31,148.90","30,617.00","31,377.20","30,581.50",43.75K,1.74%
7/2/2023,"30,617.00","30,586.00","30,770.00","30,225.40",23.29K,0.10%
7/1/2023,"30,585.90","30,473.50","30,649.80","30,330.00",17.52K,0.37%
6/30/2023,"30,474.00","30,446.00","31,278.00","29,720.00",89.42K,0.09%
6/29/2023,"30,446.00","30,077.40","30,823.30","30,051.60",36.33K,1.22%
6/28/2023,"30,078.90","30,692.40","30,699.00","29,926.00",40.46K,-1.99%
6/27/2023,"30,689.10","30,268.00","30,988.00","30,231.30",42.70K,1.40%
6/26/2023,"30,265.00","30,465.40","30,642.20","29,994.90",45.20K,-0.65%
6/25/2023,"30,462.70","30,528.60","31,038.30","30,315.30",30.22K,-0.22%
6/24/2023,"30,530.00","30,692.20","30,790.00","30,266.40",30.54K,-0.46%
6/23/2023,"30,672.30","29,887.50","31,396.00","29,820.90",73.91K,2.62%
6/22/2023,"29,890.50","29,993.90","30,496.00","29,598.00",59.08K,-0.36%
6/21/2023,"29,999.30","28,305.00","30,764.10","28,268.10",108.91K,5.99%
6/20/2023,"28,304.00","26,850.00","28,391.80","26,666.00",69.69K,5.42%
6/19/2023,"26,847.80","26,325.50","27,035.50","26,300.70",35.85K,1.93%
6/18/2023,"26,340.00","26,523.80","26,680.80","26,285.80",21.54K,-0.67%
6/17/2023,"26,517.00","26,345.30","26,788.00","26,185.80",27.87K,0.65%
6/16/2023,"26,345.00","25,598.50","26,482.90","25,290.00",51.59K,2.92%
6/15/2023,"25,598.50","25,108.80","25,735.10","24,856.70",48.67K,1.86%
6/14/2023,"25,129.80","25,938.10","26,052.30","24,846.40",45.08K,-3.09%
6/13/2023,"25,930.00","25,909.20","26,429.90","25,727.80",41.06K,0.10%
6/12/2023,"25,905.20","25,928.10","26,080.00","25,628.80",29.90K,-0.08%
6/11/2023,"25,925.50","25,850.00","26,184.40","25,658.80",30.02K,0.33%
6/10/2023,"25,840.40","26,481.70","26,524.30","25,469.40",64.94K,-2.41%
6/9/2023,"26,477.80","26,498.60","26,771.80","26,320.80",27.95K,-0.08%
6/8/2023,"26,498.60","26,339.30","26,780.00","26,228.40",31.09K,0.60%
6/7/2023,"26,339.30","27,241.60","27,329.40","26,137.10",59.62K,-3.26%
6/6/2023,"27,227.70","25,725.80","27,321.20","25,426.20",68.40K,5.76%
6/5/2023,"25,745.20","27,100.00","27,123.40","25,440.90",65.78K,-5.07%
6/4/2023,"27,121.00","27,062.20","27,410.40","26,954.70",19.26K,0.19%
6/3/2023,"27,069.20","27,242.60","27,316.20","26,924.00",16.60K,-0.64%
6/2/2023,"27,242.60","26,811.40","27,297.50","26,543.70",36.38K,1.58%
6/1/2023,"26,817.90","27,210.40","27,338.80","26,662.80",39.22K,-1.46%
5/31/2023,"27,215.20","27,690.30","27,821.30","26,862.20",46.58K,-1.74%
5/30/2023,"27,695.80","27,732.60","28,030.50","27,583.20",32.69K,-0.15%
5/29/2023,"27,736.70","28,086.40","28,430.60","27,546.90",42.44K,-1.18%
5/28/2023,"28,067.70","26,851.90","28,177.10","26,784.60",43.91K,4.52%
5/27/2023,"26,854.30","26,712.20","26,879.70","26,594.20",15.10K,0.54%
5/26/2023,"26,708.80","26,479.40","26,904.40","26,327.30",35.06K,0.89%
5/25/2023,"26,473.80","26,327.20","26,586.40","25,899.30",37.44K,0.55%
5/24/2023,"26,330.00","27,218.30","27,219.00","26,088.50",54.39K,-3.27%
5/23/2023,"27,219.60","26,850.10","27,448.60","26,801.80",38.75K,1.39%
5/22/2023,"26,845.10","26,744.20","27,048.50","26,545.10",26.46K,0.36%
5/21/2023,"26,747.80","27,109.20","27,257.70","26,676.00",21.36K,-1.35%
5/20/2023,"27,114.30","26,871.00","27,144.70","26,829.20",14.41K,0.87%
5/19/2023,"26,880.30","26,821.30","27,153.80","26,726.00",28.76K,0.20%
5/18/2023,"26,827.30","27,414.50","27,465.50","26,454.60",49.20K,-2.10%
5/17/2023,"27,402.20","27,033.80","27,462.60","26,596.30",42.96K,1.36%
5/16/2023,"27,033.80","27,161.30","27,293.80","26,877.10",33.29K,-0.55%
5/15/2023,"27,183.00","26,920.00","27,645.20","26,748.70",40.42K,0.99%
5/14/2023,"26,917.60","26,771.10","27,174.40","26,602.30",21.60K,0.53%
5/13/2023,"26,775.30","26,797.50","27,008.00","26,692.00",22.82K,-0.08%
5/12/2023,"26,795.90","26,971.60","27,040.20","25,851.20",67.21K,-0.68%
5/11/2023,"26,979.50","27,600.30","27,615.20","26,764.60",47.63K,-2.24%
5/10/2023,"27,598.80","27,631.70","28,310.30","26,878.30",71.15K,-0.12%
5/9/2023,"27,630.70","27,660.90","27,812.90","27,362.30",40.12K,-0.13%
5/8/2023,"27,665.50","28,391.10","28,620.00","27,275.00",68.28K,-2.66%
5/7/2023,"28,420.60","28,858.20","29,112.40","28,414.30",29.99K,-1.48%
5/6/2023,"28,848.20","29,498.60","29,810.80","28,413.30",49.25K,-2.23%
5/5/2023,"29,505.90","28,840.60","29,651.80","28,820.00",58.41K,2.32%
5/4/2023,"28,838.20","29,029.60","29,351.60","28,685.50",42.59K,-0.63%
5/3/2023,"29,021.30","28,680.70","29,241.00","28,164.70",64.61K,1.24%
5/2/2023,"28,666.40","28,053.80","28,873.50","27,911.70",50.83K,2.11%
5/1/2023,"28,075.00","29,250.30","29,327.70","27,688.30",64.61K,-4.01%
4/30/2023,"29,247.30","29,230.40","29,940.10","29,091.00",39.49K,0.06%
4/29/2023,"29,230.50","29,315.60","29,420.00","29,054.40",20.47K,-0.28%
4/28/2023,"29,311.70","29,485.60","29,584.50","28,919.40",54.30K,-0.55%
4/27/2023,"29,472.80","28,407.70","29,854.80","28,390.60",95.44K,3.70%
4/26/2023,"28,420.30","28,302.80","29,996.20","27,302.30",129.23K,0.43%
4/25/2023,"28,297.80","27,510.90","28,373.70","27,200.00",52.32K,2.87%
4/24/2023,"27,508.70","27,583.90","27,977.20","27,058.80",53.11K,-0.30%
4/23/2023,"27,590.60","27,814.60","27,814.60","27,387.20",34.82K,-0.80%
4/22/2023,"27,812.90","27,263.00","27,870.00","27,171.20",36.05K,2.02%
4/21/2023,"27,262.80","28,240.40","28,354.10","27,171.10",77.68K,-3.46%
4/20/2023,"28,240.40","28,796.00","29,078.90","28,036.50",76.90K,-1.97%
4/19/2023,"28,809.10","30,371.70","30,404.70","28,632.50",86.56K,-5.17%
4/18/2023,"30,380.00","29,430.00","30,469.00","29,149.70",62.00K,3.23%
4/17/2023,"29,430.30","30,305.30","30,309.70","29,271.00",56.44K,-2.89%
4/16/2023,"30,307.40","30,290.70","30,542.30","30,130.00",26.43K,0.04%
4/15/2023,"30,295.10","30,465.90","30,579.90","30,202.00",25.43K,-0.57%
4/14/2023,"30,467.80","30,375.00","30,957.70","30,021.70",75.99K,0.29%
4/13/2023,"30,380.80","29,888.10","30,514.50","29,859.80",51.94K,1.67%
4/12/2023,"29,880.40","30,208.70","30,473.60","29,675.30",62.04K,-1.07%
4/11/2023,"30,203.80","29,659.30","30,469.60","29,594.40",67.99K,1.91%
4/10/2023,"29,637.50","28,333.90","29,748.60","28,182.30",67.75K,4.64%
